StudentID,SubjectName,SubjectType,Grade
STU00978,Dance,Elective,92
STU00979,Debate,Elective,85
STU00980,English,Core,89
STU00981,Science,Core,90
STU00982,Science,Core,68
STU00983,English,Core,96
STU00984,Science,Core,89
STU00985,Physical Education,Elective,57
STU00986,Geography,Core,49
STU00987,Debate,Elective,74
STU00988,Computer Science,Elective,69
STU00989,Mathematics,Core,89
STU00990,History,Core,65
STU00991,Geography,Core,64
STU00992,Debate,Elective,83
STU00993,History,Core,79
STU00994,Physical Education,Elective,86
STU00995,Science,Core,84
STU00996,Geography,Core,74
STU00997,Drama,Elective,56
STU00998,Music,Elective,69
STU00999,Music,Elective,92
STU01000,Music,Elective,91
STU01001,English,Core,75
STU01002,Science,Core,76
STU01003,Dance,Elective,97
STU01004,English,Core,79
STU01005,Drama,Elective,68
STU01006,Drama,Elective,81
STU01007,Photography,Elective,66
STU01008,Mathematics,Core,91
STU01009,English,Core,80
STU01010,Science,Core,71
STU01011,History,Core,72
STU01012,Geography,Core,94
STU01013,Music,Elective,72
STU01014,Science,Core,94
STU01015,English,Core,63
STU01016,Science,Core,94
STU01017,English,Core,90
STU01018,Photography,Elective,78
STU01019,Drama,Elective,76
STU01020,Art,Elective,64
STU01021,Dance,Elective,85
STU01022,Drama,Elective,94
STU01023,English,Core,88
STU01024,History,Core,54
STU01025,Science,Core,48
STU01026,Art,Elective,93
STU01027,Geography,Core,85
STU01028,Mathematics,Core,66
STU01029,Science,Core,82
STU01030,Mathematics,Core,65
STU01031,Debate,Elective,76
STU01032,Geography,Core,94
STU01033,Dance,Elective,74
STU01034,History,Core,83
STU01035,Music,Elective,98
STU01036,Science,Core,77
STU01037,Physical Education,Elective,58
STU01038,Debate,Elective,94
STU01039,Cooking,Elective,58
STU01040,English,Core,69
STU01041,Geography,Core,74
STU01042,Geography,Core,91
STU01043,Geography,Core,77
STU01044,Geography,Core,100
STU01045,Debate,Elective,75
STU01046,Science,Core,62
STU01047,Science,Core,92
STU01048,Mathematics,Core,70
STU01049,Science,Core,67
STU01050,Dance,Elective,92
STU01051,Geography,Core,90
STU01052,Cooking,Elective,64
STU01053,Mathematics,Core,84
STU01054,Mathematics,Core,83
STU01055,Dance,Elective,59
STU01056,Robotics,Elective,73
STU01057,Geography,Core,48
STU01058,Art,Elective,85
STU01059,Music,Elective,76
STU01060,Computer Science,Elective,100
STU01061,Physical Education,Elective,98
STU01062,Science,Core,65
STU01063,Geography,Core,75
STU01064,Mathematics,Core,84
STU01065,History,Core,61
STU01066,Physical Education,Elective,79
STU01067,Drama,Elective,93
STU01068,Science,Core,82
STU01069,Geography,Core,65
STU01070,History,Core,77
STU01071,Art,Elective,100
STU01072,Physical Education,Elective,91
STU01073,Physical Education,Elective,72
STU01074,Computer Science,Elective,82
STU01075,Robotics,Elective,71
STU01076,Debate,Elective,31
STU01077,Robotics,Elective,84
STU01078,Art,Elective,97
STU01079,Science,Core,100
STU01080,Mathematics,Core,57
STU01081,Music,Elective,100
STU01082,English,Core,69
STU01083,English,Core,76
STU01084,Science,Core,69
STU01085,Mathematics,Core,100
STU01086,English,Core,72
STU01087,History,Core,74
STU01088,Music,Elective,100
STU01089,English,Core,66
STU01090,Drama,Elective,80
STU01091,Science,Core,79
STU01092,Drama,Elective,73
STU01093,Music,Elective,82
STU01094,Mathematics,Core,81
STU01095,Mathematics,Core,77
STU01096,Physical Education,Elective,90
STU01097,Art,Elective,64
STU01098,Mathematics,Core,82
STU01099,History,Core,66
STU01100,History,Core,85
STU01101,Dance,Elective,78
STU01102,Physical Education,Elective,77
STU01103,History,Core,83
STU01104,Physical Education,Elective,86
STU01105,Physical Education,Elective,75
STU01106,Science,Core,84
STU01107,Debate,Elective,100
STU01108,History,Core,88
STU01109,Geography,Core,63
STU01110,Mathematics,Core,73
STU01111,Drama,Elective,81
STU01112,Music,Elective,68
STU01113,Mathematics,Core,84
STU01114,Mathematics,Core,96
STU01115,Mathematics,Core,70
STU01116,Mathematics,Core,77
STU01117,Computer Science,Elective,100
STU01118,Science,Core,68
STU01119,Science,Core,77
STU01120,English,Core,90
STU01121,Debate,Elective,71
STU01122,Mathematics,Core,72
STU01123,Debate,Elective,96
STU01124,History,Core,97
STU01125,Mathematics,Core,83
STU01126,History,Core,73
STU01127,Geography,Core,75
STU01128,Geography,Core,54
STU01129,Drama,Elective,85
STU01130,Photography,Elective,71
STU01131,Art,Elective,71
STU01132,Science,Core,90
STU01133,Computer Science,Elective,83
STU01134,Computer Science,Elective,89
STU01135,Music,Elective,60
STU01136,Mathematics,Core,79
STU01137,Debate,Elective,82
STU01138,Geography,Core,88
STU01139,History,Core,95
STU01140,Dance,Elective,62
STU01141,Geography,Core,58
STU01142,Art,Elective,89
STU01143,Geography,Core,81
STU01144,Mathematics,Core,51
STU01145,Geography,Core,71
STU01146,Drama,Elective,95
STU01147,Mathematics,Core,95
STU01148,Geography,Core,98
STU01149,Geography,Core,77
STU01150,Dance,Elective,100
STU01151,Art,Elective,60
STU01152,Music,Elective,80
STU01153,Mathematics,Core,84
STU01154,History,Core,79
STU01155,Cooking,Elective,72
STU01156,Dance,Elective,84
STU01157,Science,Core,76
STU01158,Music,Elective,74
STU01159,Geography,Core,75
STU01160,Science,Core,68
STU01161,Geography,Core,91
STU01162,Science,Core,83
STU01163,Photography,Elective,86
STU01164,English,Core,97
STU01165,Robotics,Elective,88
STU01166,Photography,Elective,59
STU01167,Physical Education,Elective,99
STU01168,Robotics,Elective,48
STU01169,Dance,Elective,90
STU01170,Drama,Elective,90
STU01171,Mathematics,Core,63
STU01172,History,Core,97
STU01173,Mathematics,Core,72
STU01174,Debate,Elective,47
STU01175,Science,Core,79
STU01176,Debate,Elective,62
STU01177,History,Core,55
STU01178,Cooking,Elective,100
STU01179,Art,Elective,100
STU01180,History,Core,74
STU01181,Drama,Elective,98
STU01182,Music,Elective,74
STU01183,Debate,Elective,79
STU01184,Art,Elective,76
STU01185,English,Core,90
STU01186,Computer Science,Elective,82
STU01187,Dance,Elective,73
STU01188,Cooking,Elective,70
STU01189,Geography,Core,79
STU01190,Computer Science,Elective,100
STU01191,Physical Education,Elective,81
STU01192,Robotics,Elective,90
STU01193,Physical Education,Elective,74
STU01194,Music,Elective,100
STU01195,Robotics,Elective,48
STU01196,Geography,Core,55
STU01197,Geography,Core,80
STU01198,Dance,Elective,82
STU01199,Science,Core,72
STU01200,Music,Elective,100
STU01201,Computer Science,Elective,100
STU01202,Computer Science,Elective,73
STU01203,Mathematics,Core,66
STU01204,Mathematics,Core,77
STU01205,Mathematics,Core,84
STU01206,History,Core,96
STU01207,Cooking,Elective,83
STU01208,History,Core,52
STU01209,Debate,Elective,94
STU01210,English,Core,91
STU01211,Cooking,Elective,82
STU01212,Robotics,Elective,80
STU01213,English,Core,74
STU01214,Drama,Elective,77
STU01215,Geography,Core,73
STU01216,Science,Core,68
STU01217,Computer Science,Elective,77
STU01218,Mathematics,Core,86
STU01219,Mathematics,Core,93
STU01220,English,Core,86
STU01221,Photography,Elective,68
STU01222,English,Core,84
STU01223,History,Core,69
STU01224,English,Core,85
STU01225,Debate,Elective,93
STU01226,English,Core,93
STU01227,Mathematics,Core,71
STU01228,Art,Elective,79
STU01229,Geography,Core,52
STU01230,History,Core,67
STU01231,Geography,Core,82
STU01232,Dance,Elective,79
STU01233,Geography,Core,78
STU01234,Debate,Elective,87
STU01235,Music,Elective,80
STU01236,Physical Education,Elective,83
STU01237,Computer Science,Elective,73
STU01238,Science,Core,65
STU01239,Music,Elective,71
STU01240,Geography,Core,61
STU01241,Physical Education,Elective,55
STU01242,History,Core,66
STU01243,Debate,Elective,97
STU01244,Photography,Elective,73
STU01245,Science,Core,75
STU01246,Mathematics,Core,100
STU01247,Photography,Elective,69
STU01248,Physical Education,Elective,70
STU01249,Mathematics,Core,100
STU01250,Cooking,Elective,76
STU01251,Mathematics,Core,82
STU01252,Computer Science,Elective,89
STU01253,Computer Science,Elective,60
STU01254,Geography,Core,72
STU01255,History,Core,82
STU01256,History,Core,83
STU01257,Art,Elective,98
STU01258,Music,Elective,93
STU01259,English,Core,88
STU01260,Mathematics,Core,70
STU01261,Debate,Elective,88
STU01262,Science,Core,69
STU01263,Mathematics,Core,62
STU01264,Drama,Elective,96
STU01265,Mathematics,Core,70
STU01266,Drama,Elective,81
STU01267,Music,Elective,85
STU01268,Photography,Elective,89
STU01269,Physical Education,Elective,76
STU01270,Photography,Elective,88
STU01271,Drama,Elective,57
STU01272,Drama,Elective,47
STU01273,Debate,Elective,39
STU01274,English,Core,89
STU01275,Art,Elective,63
STU01276,Photography,Elective,99
STU01277,English,Core,69
STU01278,Dance,Elective,75
STU01279,Mathematics,Core,89
STU01280,Drama,Elective,67
STU01281,Art,Elective,86
STU01282,Computer Science,Elective,77
STU01283,Debate,Elective,100
STU01284,Geography,Core,78
STU01285,Mathematics,Core,72
STU01286,Art,Elective,74
STU01287,English,Core,90
STU01288,Geography,Core,100
STU01289,History,Core,63
STU01290,History,Core,84
STU01291,English,Core,96
STU01292,Music,Elective,58
STU01293,Geography,Core,48
STU01294,Robotics,Elective,94
STU01295,Photography,Elective,72
STU01296,Mathematics,Core,69
STU01297,Science,Core,78
STU01298,History,Core,73
STU01299,Photography,Elective,70
STU01300,Robotics,Elective,88
STU01301,Music,Elective,64
STU01302,Music,Elective,49
STU01303,Drama,Elective,87
STU01304,Physical Education,Elective,89
STU01305,Photography,Elective,80
STU01306,History,Core,48
STU01307,Drama,Elective,49
STU01308,Dance,Elective,75
STU01309,Science,Core,87
STU01310,Drama,Elective,77
STU01311,Debate,Elective,61
STU01312,Geography,Core,65
STU01313,Mathematics,Core,59
STU01314,Science,Core,76
STU01315,Computer Science,Elective,83
STU01316,History,Core,96
STU01317,History,Core,85
STU01318,History,Core,72
STU01319,Geography,Core,59
STU01320,History,Core,60
STU01321,English,Core,82
STU01322,History,Core,90
STU01323,Music,Elective,98
STU01324,Dance,Elective,86
STU01325,History,Core,98
STU01326,Drama,Elective,69
STU01327,Mathematics,Core,68
STU01328,Mathematics,Core,69
STU01329,Cooking,Elective,64
STU01330,Geography,Core,77
STU01331,Photography,Elective,100
STU01332,Cooking,Elective,86
STU01333,Dance,Elective,65
STU01334,Science,Core,90
STU01335,Cooking,Elective,53
STU01336,Computer Science,Elective,85
STU01337,Physical Education,Elective,100
STU01338,Art,Elective,70
STU01339,Science,Core,59
STU01340,Debate,Elective,80
STU01341,Robotics,Elective,62
STU01342,Robotics,Elective,58
STU01343,Debate,Elective,62
STU01344,Art,Elective,71
STU01345,History,Core,72
STU01346,Dance,Elective,85
STU01347,Geography,Core,57
STU01348,Physical Education,Elective,84
STU01349,Mathematics,Core,72
STU01350,Art,Elective,74
STU01351,History,Core,76
STU01352,Geography,Core,71
STU01353,English,Core,61
STU01354,Geography,Core,38
STU01355,Geography,Core,100
STU01356,Mathematics,Core,98
STU01357,Robotics,Elective,99
STU01358,Physical Education,Elective,100
STU01359,Geography,Core,61
STU01360,Geography,Core,66
STU01361,Geography,Core,58
STU01362,Geography,Core,80
STU01363,Mathematics,Core,75
STU01364,Music,Elective,71
STU01365,Geography,Core,55
STU01366,Cooking,Elective,93
STU01367,Photography,Elective,86
STU01368,Computer Science,Elective,75
STU01369,Mathematics,Core,75
STU01370,English,Core,74
STU01371,Dance,Elective,82
STU01372,Dance,Elective,86
STU01373,Drama,Elective,61
STU01374,History,Core,67
STU01375,Dance,Elective,78
STU01376,Cooking,Elective,94
STU01377,History,Core,92
STU01378,Physical Education,Elective,100
STU01379,Photography,Elective,87
STU01380,English,Core,77
STU01381,Dance,Elective,67
STU01382,Physical Education,Elective,54
STU01383,Art,Elective,74
STU01384,Geography,Core,81
STU01385,History,Core,99
STU01386,Science,Core,73
STU01387,English,Core,70
STU01388,English,Core,82
STU01389,English,Core,71
STU01390,Mathematics,Core,84
STU01391,Cooking,Elective,83
STU01392,English,Core,73
STU01393,History,Core,79
STU01394,Mathematics,Core,54
STU01395,Mathematics,Core,87
STU01396,History,Core,90
STU01397,Debate,Elective,95
STU01398,Cooking,Elective,72
STU01399,Robotics,Elective,63
STU01400,Robotics,Elective,98
STU01401,Drama,Elective,100
STU01402,Physical Education,Elective,62
STU01403,Science,Core,48
STU01404,Mathematics,Core,76
STU01405,Geography,Core,84
STU01406,Drama,Elective,67
STU01407,History,Core,92
STU01408,Art,Elective,74
STU01409,Physical Education,Elective,64
STU01410,English,Core,73
STU01411,Geography,Core,39
STU01412,Dance,Elective,71
STU01413,History,Core,51
STU01414,Geography,Core,91
STU01415,Mathematics,Core,79
STU01416,Photography,Elective,56
STU01417,Drama,Elective,100
STU01418,English,Core,62
STU01419,English,Core,59
STU01420,Dance,Elective,63
STU01421,Science,Core,63
STU01422,Music,Elective,90
STU01423,History,Core,69
STU01424,English,Core,64
STU01425,History,Core,69
STU01426,Art,Elective,75
STU01427,Science,Core,80
STU01428,History,Core,83
STU01429,Drama,Elective,100
STU01430,Science,Core,75
STU01431,History,Core,79
STU01432,Drama,Elective,80
STU01433,Drama,Elective,82
STU01434,Mathematics,Core,100
STU01435,Dance,Elective,68
STU01436,Photography,Elective,77
STU01437,English,Core,93
STU01438,Geography,Core,49
STU01439,Geography,Core,93
STU01440,Geography,Core,96
STU01441,Geography,Core,65
STU01442,Dance,Elective,97
STU01443,Photography,Elective,75
STU01444,Debate,Elective,69
STU01445,Cooking,Elective,89
STU01446,Music,Elective,100
STU01447,Cooking,Elective,75
STU01448,Science,Core,77
STU01449,History,Core,72
STU01450,Robotics,Elective,100
STU01451,Geography,Core,71
STU01452,Drama,Elective,91
STU01453,Mathematics,Core,87
STU01454,Art,Elective,87
STU01455,Science,Core,69
STU01456,Computer Science,Elective,69
STU01457,Cooking,Elective,71
STU01458,Dance,Elective,54
STU01459,Physical Education,Elective,57
STU01460,Debate,Elective,80
STU01461,History,Core,79
STU01462,Geography,Core,78
STU01463,Mathematics,Core,77
STU01464,Science,Core,79
STU01465,Dance,Elective,68
STU01466,Science,Core,89
STU01467,English,Core,71
STU01468,Photography,Elective,100
STU01469,Drama,Elective,81
STU01470,Physical Education,Elective,81
STU01471,Robotics,Elective,75
STU01472,Science,Core,74
STU01473,Drama,Elective,64
STU01474,History,Core,70
STU01475,Cooking,Elective,76
STU01476,Music,Elective,69
STU01477,Robotics,Elective,92
STU01478,Dance,Elective,76
STU01479,Art,Elective,69
STU01480,Robotics,Elective,72
STU01481,Physical Education,Elective,63
STU01482,Computer Science,Elective,61
STU01483,Art,Elective,62
STU01484,Cooking,Elective,88
STU01485,English,Core,70
STU01486,History,Core,85
STU01487,Geography,Core,68
STU01488,Photography,Elective,74
STU01489,Mathematics,Core,63
STU01490,Robotics,Elective,84
STU01491,Art,Elective,84
STU01492,Robotics,Elective,69
STU01493,English,Core,86
STU01494,Robotics,Elective,78
STU01495,Dance,Elective,100
STU01496,History,Core,85
STU01497,Science,Core,96
STU01498,Mathematics,Core,58
STU01499,Mathematics,Core,81
STU01500,Computer Science,Elective,100
STU01501,Science,Core,75
STU01502,History,Core,70
STU01503,Drama,Elective,78
STU01504,Cooking,Elective,61
STU01505,History,Core,74
STU01506,Cooking,Elective,93
STU01507,History,Core,80
STU01508,History,Core,75
STU01509,Robotics,Elective,80
STU01510,Computer Science,Elective,95
STU01511,Mathematics,Core,57
STU01512,Dance,Elective,61
STU01513,Geography,Core,72
STU01514,Drama,Elective,83
STU01515,Mathematics,Core,71
STU01516,Robotics,Elective,72
STU01517,Computer Science,Elective,87
STU01518,Dance,Elective,82
STU01519,Computer Science,Elective,100
STU01520,Robotics,Elective,95
STU01521,Dance,Elective,99
STU01522,Art,Elective,75
STU01523,Mathematics,Core,71
STU01524,Mathematics,Core,77
STU01525,Music,Elective,92
STU01526,Science,Core,86
STU01527,Robotics,Elective,100
STU01528,Drama,Elective,80
STU01529,Robotics,Elective,96
STU01530,Science,Core,75
STU01531,Science,Core,92
STU01532,Mathematics,Core,86
STU01533,Computer Science,Elective,64
STU01534,Mathematics,Core,69
STU01535,Science,Core,71
STU01536,English,Core,67
STU01537,Cooking,Elective,70
STU01538,History,Core,54
STU01539,Dance,Elective,100
STU01540,Cooking,Elective,65
STU01541,Mathematics,Core,81
STU01542,Computer Science,Elective,61
STU01543,Mathematics,Core,81
STU01544,Geography,Core,66
STU01545,Mathematics,Core,76
STU01546,Geography,Core,81
STU01547,Art,Elective,53
STU01548,Geography,Core,75
STU01549,Science,Core,86
STU01550,Mathematics,Core,60
STU01551,Photography,Elective,82
STU01552,History,Core,90
STU01553,Photography,Elective,91
STU01554,History,Core,60
STU01555,Science,Core,61
STU01556,Robotics,Elective,60
STU01557,Computer Science,Elective,73
STU01558,Mathematics,Core,64
STU01559,Robotics,Elective,89
STU01560,Cooking,Elective,72
STU01561,Music,Elective,74
STU01562,English,Core,66
STU01563,Debate,Elective,76
STU01564,Drama,Elective,77
STU01565,English,Core,69
STU01566,Debate,Elective,89
STU01567,English,Core,78
STU01568,Drama,Elective,85
STU01569,Cooking,Elective,100
STU01570,Geography,Core,74
STU01571,Dance,Elective,84
STU01572,Science,Core,59
STU01573,Debate,Elective,100
STU01574,Science,Core,67
STU01575,Music,Elective,62
STU01576,Photography,Elective,100
STU01577,Geography,Core,76
STU01578,History,Core,72
STU01579,Cooking,Elective,70
STU01580,Art,Elective,96
STU01581,Mathematics,Core,72
STU01582,Photography,Elective,100
STU01583,English,Core,71
STU01584,Cooking,Elective,56
STU01585,Drama,Elective,60
STU01586,Physical Education,Elective,75
STU01587,Music,Elective,76
STU01588,Robotics,Elective,51
STU01589,Geography,Core,84
STU01590,Music,Elective,98
STU01591,Cooking,Elective,84
STU01592,Physical Education,Elective,90
STU01593,Science,Core,93
STU01594,Photography,Elective,67
