BULK IMPORT LOG
Timestamp: 2026-01-03 13:22:34
Source File: grade_records.csv
Format: 5 columns, with GradeID
Has Header: true
=========================================

Line 1: SKIPPED - Header row: ﻿GradeRecordID,StudentID,SubjectName,SubjectType,Grade
Row 1: SUCCESS - GRD00001, STU001, Music (Elective), 95.0%
Row 385: SUCCESS - GRD00385, STU035, Robotics (Elective), 54.0%
Row 386: SUCCESS - GRD00386, STU036, Physical Education (Elective), 94.0%
Row 387: SUCCESS - GRD00387, STU037, Dance (Elective), 68.0%
Row 388: SUCCESS - GRD00388, STU038, Cooking (Elective), 54.0%
Row 389: SUCCESS - GRD00389, STU039, Photography (Elective), 59.0%
Row 390: SUCCESS - GRD00390, STU040, Debate (Elective), 81.0%
Row 391: SUCCESS - GRD00391, STU041, Music (Elective), 79.0%
Row 392: SUCCESS - GRD00392, STU042, History (Core), 90.0%
Row 393: SUCCESS - GRD00393, STU043, Mathematics (Core), 95.0%
Row 394: SUCCESS - GRD00394, STU044, English (Core), 43.0%
Row 395: SUCCESS - GRD00395, STU045, Science (Core), 100.0%
Row 396: SUCCESS - GRD00396, STU046, Geography (Core), 88.0%
Row 397: SUCCESS - GRD00397, STU047, Art (Elective), 88.0%
Row 398: SUCCESS - GRD00398, STU048, Drama (Elective), 75.0%
Row 399: SUCCESS - GRD00399, STU049, Computer Science (Elective), 69.0%
Row 400: SUCCESS - GRD00400, STU050, Robotics (Elective), 77.0%
Row 401: SUCCESS - GRD00401, STU001, Physical Education (Elective), 100.0%
Row 402: SUCCESS - GRD00402, STU002, Dance (Elective), 57.0%
Row 403: SUCCESS - GRD00403, STU003, Cooking (Elective), 52.0%
Row 404: SUCCESS - GRD00404, STU004, Photography (Elective), 95.0%
Row 405: SUCCESS - GRD00405, STU005, Debate (Elective), 58.0%
Row 406: SUCCESS - GRD00406, STU006, Music (Elective), 70.0%
Row 407: SUCCESS - GRD00407, STU007, History (Core), 82.0%
Row 408: SUCCESS - GRD00408, STU008, Mathematics (Core), 98.0%
Row 409: SUCCESS - GRD00409, STU009, English (Core), 97.0%
Row 410: SUCCESS - GRD00410, STU010, Science (Core), 62.0%
Row 411: SUCCESS - GRD00411, STU011, Geography (Core), 67.0%
Row 412: SUCCESS - GRD00412, STU012, Art (Elective), 74.0%
Row 413: SUCCESS - GRD00413, STU013, Drama (Elective), 48.0%
Row 414: SUCCESS - GRD00414, STU014, Computer Science (Elective), 43.0%
Row 415: SUCCESS - GRD00415, STU015, Robotics (Elective), 89.0%
Row 416: SUCCESS - GRD00416, STU016, Physical Education (Elective), 86.0%
Row 417: SUCCESS - GRD00417, STU017, Dance (Elective), 60.0%
Row 418: SUCCESS - GRD00418, STU018, Cooking (Elective), 83.0%
Row 419: SUCCESS - GRD00419, STU019, Photography (Elective), 80.0%
Row 420: SUCCESS - GRD00420, STU020, Debate (Elective), 50.0%
Row 421: SUCCESS - GRD00421, STU021, Music (Elective), 79.0%
Row 422: SUCCESS - GRD00422, STU022, History (Core), 69.0%
Row 423: SUCCESS - GRD00423, STU023, Mathematics (Core), 89.0%
Row 424: SUCCESS - GRD00424, STU024, English (Core), 91.0%
Row 425: SUCCESS - GRD00425, STU025, Science (Core), 100.0%
Row 426: SUCCESS - GRD00426, STU026, Geography (Core), 98.0%
Row 427: SUCCESS - GRD00427, STU027, Art (Elective), 68.0%
Row 428: SUCCESS - GRD00428, STU028, Drama (Elective), 62.0%
Row 429: SUCCESS - GRD00429, STU029, Computer Science (Elective), 86.0%
Row 430: SUCCESS - GRD00430, STU030, Robotics (Elective), 73.0%
Row 431: SUCCESS - GRD00431, STU031, Physical Education (Elective), 70.0%
Row 432: SUCCESS - GRD00432, STU032, Dance (Elective), 67.0%
Row 433: SUCCESS - GRD00433, STU033, Cooking (Elective), 91.0%
Row 434: SUCCESS - GRD00434, STU034, Photography (Elective), 63.0%
Row 435: SUCCESS - GRD00435, STU035, Debate (Elective), 48.0%
Row 436: SUCCESS - GRD00436, STU036, Music (Elective), 65.0%
Row 437: SUCCESS - GRD00437, STU037, History (Core), 81.0%
Row 438: SUCCESS - GRD00438, STU038, Mathematics (Core), 52.0%
Row 439: SUCCESS - GRD00439, STU039, English (Core), 87.0%
Row 440: SUCCESS - GRD00440, STU040, Science (Core), 100.0%
Row 441: SUCCESS - GRD00441, STU041, Geography (Core), 83.0%
Row 442: SUCCESS - GRD00442, STU042, Art (Elective), 66.0%
Row 443: SUCCESS - GRD00443, STU043, Drama (Elective), 70.0%
Row 444: SUCCESS - GRD00444, STU044, Computer Science (Elective), 87.0%
Row 445: SUCCESS - GRD00445, STU045, Robotics (Elective), 81.0%
Row 446: SUCCESS - GRD00446, STU046, Physical Education (Elective), 80.0%
Row 447: SUCCESS - GRD00447, STU047, Dance (Elective), 88.0%
Row 448: SUCCESS - GRD00448, STU048, Cooking (Elective), 45.0%
Row 449: SUCCESS - GRD00449, STU049, Photography (Elective), 100.0%
Row 450: SUCCESS - GRD00450, STU050, Debate (Elective), 75.0%
Row 451: SUCCESS - GRD00451, STU001, Music (Elective), 60.0%
Row 452: SUCCESS - GRD00452, STU002, History (Core), 89.0%
Row 453: SUCCESS - GRD00453, STU003, Mathematics (Core), 70.0%
Row 454: SUCCESS - GRD00454, STU004, English (Core), 72.0%
Row 455: SUCCESS - GRD00455, STU005, Science (Core), 81.0%
Row 456: SUCCESS - GRD00456, STU006, Geography (Core), 94.0%
Row 457: SUCCESS - GRD00457, STU007, Art (Elective), 86.0%
Row 458: SUCCESS - GRD00458, STU008, Drama (Elective), 89.0%
Row 459: SUCCESS - GRD00459, STU009, Computer Science (Elective), 91.0%
Row 460: SUCCESS - GRD00460, STU010, Robotics (Elective), 49.0%
Row 461: SUCCESS - GRD00461, STU011, Physical Education (Elective), 95.0%
Row 462: SUCCESS - GRD00462, STU012, Dance (Elective), 58.0%
Row 463: SUCCESS - GRD00463, STU013, Cooking (Elective), 89.0%
Row 464: SUCCESS - GRD00464, STU014, Photography (Elective), 51.0%
Row 465: SUCCESS - GRD00465, STU015, Debate (Elective), 96.0%
Row 466: SUCCESS - GRD00466, STU016, Music (Elective), 76.0%
Row 467: SUCCESS - GRD00467, STU017, History (Core), 70.0%
Row 468: SUCCESS - GRD00468, STU018, Mathematics (Core), 70.0%
Row 469: SUCCESS - GRD00469, STU019, English (Core), 89.0%
Row 470: SUCCESS - GRD00470, STU020, Science (Core), 78.0%
Row 471: SUCCESS - GRD00471, STU021, Geography (Core), 45.0%
Row 472: SUCCESS - GRD00472, STU022, Art (Elective), 71.0%
Row 473: SUCCESS - GRD00473, STU023, Drama (Elective), 53.0%
Row 474: SUCCESS - GRD00474, STU024, Computer Science (Elective), 74.0%
Row 475: SUCCESS - GRD00475, STU025, Robotics (Elective), 86.0%
Row 476: SUCCESS - GRD00476, STU026, Physical Education (Elective), 44.0%
Row 477: SUCCESS - GRD00477, STU027, Dance (Elective), 98.0%
Row 478: SUCCESS - GRD00478, STU028, Cooking (Elective), 82.0%
Row 479: SUCCESS - GRD00479, STU029, Photography (Elective), 58.0%
Row 480: SUCCESS - GRD00480, STU030, Debate (Elective), 98.0%
Row 481: SUCCESS - GRD00481, STU031, Music (Elective), 63.0%
Row 482: SUCCESS - GRD00482, STU032, History (Core), 45.0%
Row 483: SUCCESS - GRD00483, STU033, Mathematics (Core), 77.0%
Row 484: SUCCESS - GRD00484, STU034, English (Core), 54.0%
Row 485: SUCCESS - GRD00485, STU035, Science (Core), 61.0%
Row 486: SUCCESS - GRD00486, STU036, Geography (Core), 100.0%
Row 487: SUCCESS - GRD00487, STU037, Art (Elective), 79.0%
Row 488: SUCCESS - GRD00488, STU038, Drama (Elective), 48.0%
Row 489: SUCCESS - GRD00489, STU039, Computer Science (Elective), 67.0%
Row 490: SUCCESS - GRD00490, STU040, Robotics (Elective), 64.0%
Row 491: SUCCESS - GRD00491, STU041, Physical Education (Elective), 66.0%
Row 492: SUCCESS - GRD00492, STU042, Dance (Elective), 54.0%
Row 493: SUCCESS - GRD00493, STU043, Cooking (Elective), 58.0%
Row 494: SUCCESS - GRD00494, STU044, Photography (Elective), 76.0%
Row 495: SUCCESS - GRD00495, STU045, Debate (Elective), 80.0%
Row 496: SUCCESS - GRD00496, STU046, Music (Elective), 52.0%
Row 497: SUCCESS - GRD00497, STU047, History (Core), 91.0%
Row 498: SUCCESS - GRD00498, STU048, Mathematics (Core), 90.0%
Row 499: SUCCESS - GRD00499, STU049, English (Core), 90.0%
Row 500: SUCCESS - GRD00500, STU050, Science (Core), 69.0%
Row 501: SUCCESS - GRD00501, STU001, Geography (Core), 69.0%
Row 502: SUCCESS - GRD00502, STU002, Art (Elective), 46.0%
Row 503: SUCCESS - GRD00503, STU003, Drama (Elective), 88.0%
Row 504: SUCCESS - GRD00504, STU004, Computer Science (Elective), 90.0%
Row 505: SUCCESS - GRD00505, STU005, Robotics (Elective), 48.0%
Row 506: SUCCESS - GRD00506, STU006, Physical Education (Elective), 96.0%
Row 507: SUCCESS - GRD00507, STU007, Dance (Elective), 89.0%
Row 508: SUCCESS - GRD00508, STU008, Cooking (Elective), 99.0%
Row 509: SUCCESS - GRD00509, STU009, Photography (Elective), 96.0%
Row 510: SUCCESS - GRD00510, STU010, Debate (Elective), 61.0%
Row 511: SUCCESS - GRD00511, STU011, Music (Elective), 88.0%
Row 512: SUCCESS - GRD00512, STU012, History (Core), 65.0%
Row 513: SUCCESS - GRD00513, STU013, Mathematics (Core), 69.0%
Row 514: SUCCESS - GRD00514, STU014, English (Core), 100.0%
Row 515: SUCCESS - GRD00515, STU015, Science (Core), 47.0%
Row 516: SUCCESS - GRD00516, STU016, Geography (Core), 57.0%
Row 517: SUCCESS - GRD00517, STU017, Art (Elective), 94.0%
Row 518: SUCCESS - GRD00518, STU018, Drama (Elective), 66.0%
Row 519: SUCCESS - GRD00519, STU019, Computer Science (Elective), 82.0%
Row 520: SUCCESS - GRD00520, STU020, Robotics (Elective), 98.0%
Row 521: SUCCESS - GRD00521, STU021, Physical Education (Elective), 78.0%
Row 522: SUCCESS - GRD00522, STU022, Dance (Elective), 43.0%
Row 523: SUCCESS - GRD00523, STU023, Cooking (Elective), 51.0%
Row 524: SUCCESS - GRD00524, STU024, Photography (Elective), 72.0%
Row 525: SUCCESS - GRD00525, STU025, Debate (Elective), 64.0%
Row 526: SUCCESS - GRD00526, STU026, Music (Elective), 58.0%
Row 527: SUCCESS - GRD00527, STU027, History (Core), 88.0%
Row 528: SUCCESS - GRD00528, STU028, Mathematics (Core), 56.0%
Row 529: SUCCESS - GRD00529, STU029, English (Core), 86.0%
Row 530: SUCCESS - GRD00530, STU030, Science (Core), 59.0%
Row 531: SUCCESS - GRD00531, STU031, Geography (Core), 55.0%
Row 532: SUCCESS - GRD00532, STU032, Art (Elective), 49.0%
Row 533: SUCCESS - GRD00533, STU033, Drama (Elective), 54.0%
Row 534: SUCCESS - GRD00534, STU034, Computer Science (Elective), 91.0%
Row 535: SUCCESS - GRD00535, STU035, Robotics (Elective), 88.0%
Row 536: SUCCESS - GRD00536, STU036, Physical Education (Elective), 79.0%
Row 537: SUCCESS - GRD00537, STU037, Dance (Elective), 97.0%
Row 538: SUCCESS - GRD00538, STU038, Cooking (Elective), 91.0%
Row 539: SUCCESS - GRD00539, STU039, Photography (Elective), 89.0%
Row 540: SUCCESS - GRD00540, STU040, Debate (Elective), 95.0%
Row 541: SUCCESS - GRD00541, STU041, Music (Elective), 55.0%
Row 542: SUCCESS - GRD00542, STU042, History (Core), 46.0%
Row 543: SUCCESS - GRD00543, STU043, Mathematics (Core), 57.0%
Row 544: SUCCESS - GRD00544, STU044, English (Core), 49.0%
Row 545: SUCCESS - GRD00545, STU045, Science (Core), 94.0%
Row 546: SUCCESS - GRD00546, STU046, Geography (Core), 77.0%
Row 547: SUCCESS - GRD00547, STU047, Art (Elective), 84.0%
Row 548: SUCCESS - GRD00548, STU048, Drama (Elective), 78.0%
Row 549: SUCCESS - GRD00549, STU049, Computer Science (Elective), 57.0%
Row 550: SUCCESS - GRD00550, STU050, Robotics (Elective), 51.0%
Row 551: SUCCESS - GRD00551, STU001, Physical Education (Elective), 78.0%
Row 552: SUCCESS - GRD00552, STU002, Dance (Elective), 51.0%
Row 553: SUCCESS - GRD00553, STU003, Cooking (Elective), 42.0%
Row 554: SUCCESS - GRD00554, STU004, Photography (Elective), 48.0%
Row 555: SUCCESS - GRD00555, STU005, Debate (Elective), 82.0%
Row 556: SUCCESS - GRD00556, STU006, Music (Elective), 52.0%
Row 557: SUCCESS - GRD00557, STU007, History (Core), 52.0%
Row 558: SUCCESS - GRD00558, STU008, Mathematics (Core), 42.0%
Row 559: SUCCESS - GRD00559, STU009, English (Core), 99.0%
Row 560: SUCCESS - GRD00560, STU010, Science (Core), 50.0%
Row 561: SUCCESS - GRD00561, STU011, Geography (Core), 85.0%
Row 562: SUCCESS - GRD00562, STU012, Art (Elective), 57.0%
Row 563: SUCCESS - GRD00563, STU013, Drama (Elective), 42.0%
Row 564: SUCCESS - GRD00564, STU014, Computer Science (Elective), 100.0%
Row 565: SUCCESS - GRD00565, STU015, Robotics (Elective), 75.0%
Row 566: SUCCESS - GRD00566, STU016, Physical Education (Elective), 92.0%
Row 567: SUCCESS - GRD00567, STU017, Dance (Elective), 48.0%
Row 568: SUCCESS - GRD00568, STU018, Cooking (Elective), 65.0%
Row 569: SUCCESS - GRD00569, STU019, Photography (Elective), 75.0%
Row 570: SUCCESS - GRD00570, STU020, Debate (Elective), 56.0%
Row 571: SUCCESS - GRD00571, STU021, Music (Elective), 91.0%
Row 572: SUCCESS - GRD00572, STU022, History (Core), 49.0%
Row 573: SUCCESS - GRD00573, STU023, Mathematics (Core), 48.0%
Row 574: SUCCESS - GRD00574, STU024, English (Core), 73.0%
Row 575: SUCCESS - GRD00575, STU025, Science (Core), 66.0%
Row 576: SUCCESS - GRD00576, STU026, Geography (Core), 88.0%
Row 577: SUCCESS - GRD00577, STU027, Art (Elective), 43.0%
Row 578: SUCCESS - GRD00578, STU028, Drama (Elective), 71.0%
Row 579: SUCCESS - GRD00579, STU029, Computer Science (Elective), 78.0%
Row 580: SUCCESS - GRD00580, STU030, Robotics (Elective), 94.0%
Row 581: SUCCESS - GRD00581, STU031, Physical Education (Elective), 84.0%
Row 582: SUCCESS - GRD00582, STU032, Dance (Elective), 99.0%
Row 583: SUCCESS - GRD00583, STU033, Cooking (Elective), 42.0%
Row 584: SUCCESS - GRD00584, STU034, Photography (Elective), 56.0%
Row 585: SUCCESS - GRD00585, STU035, Debate (Elective), 57.0%
Row 586: SUCCESS - GRD00586, STU036, Music (Elective), 61.0%
Row 587: SUCCESS - GRD00587, STU037, History (Core), 73.0%
Row 588: SUCCESS - GRD00588, STU038, Mathematics (Core), 68.0%
Row 589: SUCCESS - GRD00589, STU039, English (Core), 74.0%
Row 590: SUCCESS - GRD00590, STU040, Science (Core), 57.0%
Row 591: SUCCESS - GRD00591, STU041, Geography (Core), 46.0%
Row 592: SUCCESS - GRD00592, STU042, Art (Elective), 53.0%
Row 593: SUCCESS - GRD00593, STU043, Drama (Elective), 90.0%
Row 594: SUCCESS - GRD00594, STU044, Computer Science (Elective), 47.0%
Row 595: SUCCESS - GRD00595, STU045, Robotics (Elective), 52.0%
Row 596: SUCCESS - GRD00596, STU046, Physical Education (Elective), 45.0%
Row 597: SUCCESS - GRD00597, STU047, Dance (Elective), 92.0%
Row 598: SUCCESS - GRD00598, STU048, Cooking (Elective), 43.0%
Row 599: SUCCESS - GRD00599, STU049, Photography (Elective), 82.0%
Row 600: SUCCESS - GRD00600, STU050, Debate (Elective), 56.0%
Row 601: SUCCESS - GRD00601, STU001, Music (Elective), 93.0%
Row 602: SUCCESS - GRD00602, STU002, History (Core), 61.0%
Row 603: SUCCESS - GRD00603, STU003, Mathematics (Core), 98.0%
Row 604: SUCCESS - GRD00604, STU004, English (Core), 47.0%
Row 605: SUCCESS - GRD00605, STU005, Science (Core), 51.0%
Row 606: SUCCESS - GRD00606, STU006, Geography (Core), 55.0%
Row 607: SUCCESS - GRD00607, STU007, Art (Elective), 87.0%
Row 608: SUCCESS - GRD00608, STU008, Drama (Elective), 93.0%
Row 609: SUCCESS - GRD00609, STU009, Computer Science (Elective), 88.0%
Row 610: SUCCESS - GRD00610, STU010, Robotics (Elective), 47.0%
Row 611: SUCCESS - GRD00611, STU011, Physical Education (Elective), 97.0%
Row 612: SUCCESS - GRD00612, STU012, Dance (Elective), 61.0%
Row 613: SUCCESS - GRD00613, STU013, Cooking (Elective), 64.0%
Row 614: SUCCESS - GRD00614, STU014, Photography (Elective), 41.0%
Row 615: SUCCESS - GRD00615, STU015, Debate (Elective), 51.0%
Row 616: SUCCESS - GRD00616, STU016, Music (Elective), 86.0%
Row 617: SUCCESS - GRD00617, STU017, History (Core), 50.0%
Row 618: SUCCESS - GRD00618, STU018, Mathematics (Core), 74.0%
Row 619: SUCCESS - GRD00619, STU019, English (Core), 41.0%
Row 620: SUCCESS - GRD00620, STU020, Science (Core), 84.0%
Row 621: SUCCESS - GRD00621, STU021, Geography (Core), 47.0%
Row 622: SUCCESS - GRD00622, STU022, Art (Elective), 79.0%
Row 623: SUCCESS - GRD00623, STU023, Drama (Elective), 57.0%
Row 624: SUCCESS - GRD00624, STU024, Computer Science (Elective), 96.0%
Row 625: SUCCESS - GRD00625, STU025, Robotics (Elective), 77.0%
Row 626: SUCCESS - GRD00626, STU026, Physical Education (Elective), 48.0%
Row 627: SUCCESS - GRD00627, STU027, Dance (Elective), 89.0%
Row 628: SUCCESS - GRD00628, STU028, Cooking (Elective), 70.0%
Row 629: SUCCESS - GRD00629, STU029, Photography (Elective), 92.0%
Row 630: SUCCESS - GRD00630, STU030, Debate (Elective), 48.0%
Row 631: SUCCESS - GRD00631, STU031, Music (Elective), 78.0%
Row 632: SUCCESS - GRD00632, STU032, History (Core), 53.0%
Row 633: SUCCESS - GRD00633, STU033, Mathematics (Core), 81.0%
Row 634: SUCCESS - GRD00634, STU034, English (Core), 91.0%
Row 635: SUCCESS - GRD00635, STU035, Science (Core), 81.0%
Row 636: SUCCESS - GRD00636, STU036, Geography (Core), 45.0%
Row 637: SUCCESS - GRD00637, STU037, Art (Elective), 76.0%
Row 638: SUCCESS - GRD00638, STU038, Drama (Elective), 92.0%
Row 639: SUCCESS - GRD00639, STU039, Computer Science (Elective), 92.0%
Row 640: SUCCESS - GRD00640, STU040, Robotics (Elective), 82.0%
Row 641: SUCCESS - GRD00641, STU041, Physical Education (Elective), 93.0%
Row 642: SUCCESS - GRD00642, STU042, Dance (Elective), 81.0%
Row 643: SUCCESS - GRD00643, STU043, Cooking (Elective), 43.0%
Row 644: SUCCESS - GRD00644, STU044, Photography (Elective), 85.0%
Row 645: SUCCESS - GRD00645, STU045, Debate (Elective), 42.0%
Row 646: SUCCESS - GRD00646, STU046, Music (Elective), 77.0%
Row 647: SUCCESS - GRD00647, STU047, History (Core), 90.0%
Row 648: SUCCESS - GRD00648, STU048, Mathematics (Core), 75.0%
Row 649: SUCCESS - GRD00649, STU049, English (Core), 51.0%
Row 650: SUCCESS - GRD00650, STU050, Science (Core), 64.0%
Row 651: SUCCESS - GRD00651, STU001, Geography (Core), 91.0%
Row 652: SUCCESS - GRD00652, STU002, Art (Elective), 68.0%
Row 653: SUCCESS - GRD00653, STU003, Drama (Elective), 88.0%
Row 654: SUCCESS - GRD00654, STU004, Computer Science (Elective), 75.0%
Row 655: SUCCESS - GRD00655, STU005, Robotics (Elective), 62.0%
Row 656: SUCCESS - GRD00656, STU006, Physical Education (Elective), 48.0%
Row 657: SUCCESS - GRD00657, STU007, Dance (Elective), 45.0%
Row 658: SUCCESS - GRD00658, STU008, Cooking (Elective), 56.0%
Row 659: SUCCESS - GRD00659, STU009, Photography (Elective), 56.0%
Row 660: SUCCESS - GRD00660, STU010, Debate (Elective), 44.0%
Row 661: SUCCESS - GRD00661, STU011, Music (Elective), 46.0%
Row 662: SUCCESS - GRD00662, STU012, History (Core), 40.0%
Row 663: SUCCESS - GRD00663, STU013, Mathematics (Core), 41.0%
Row 664: SUCCESS - GRD00664, STU014, English (Core), 81.0%
Row 665: SUCCESS - GRD00665, STU015, Science (Core), 42.0%
Row 666: SUCCESS - GRD00666, STU016, Geography (Core), 99.0%
Row 667: SUCCESS - GRD00667, STU017, Art (Elective), 51.0%
Row 668: SUCCESS - GRD00668, STU018, Drama (Elective), 47.0%
Row 669: SUCCESS - GRD00669, STU019, Computer Science (Elective), 57.0%
Row 670: SUCCESS - GRD00670, STU020, Robotics (Elective), 63.0%
Row 671: SUCCESS - GRD00671, STU021, Physical Education (Elective), 76.0%
Row 672: SUCCESS - GRD00672, STU022, Dance (Elective), 99.0%
Row 673: SUCCESS - GRD00673, STU023, Cooking (Elective), 64.0%
Row 674: SUCCESS - GRD00674, STU024, Photography (Elective), 49.0%
Row 675: SUCCESS - GRD00675, STU025, Debate (Elective), 81.0%
Row 676: SUCCESS - GRD00676, STU026, Music (Elective), 86.0%
Row 677: SUCCESS - GRD00677, STU027, History (Core), 94.0%
Row 678: SUCCESS - GRD00678, STU028, Mathematics (Core), 49.0%
Row 679: SUCCESS - GRD00679, STU029, English (Core), 99.0%
Row 680: SUCCESS - GRD00680, STU030, Science (Core), 79.0%
Row 681: SUCCESS - GRD00681, STU031, Geography (Core), 41.0%
Row 682: SUCCESS - GRD00682, STU032, Art (Elective), 78.0%
Row 683: SUCCESS - GRD00683, STU033, Drama (Elective), 88.0%
Row 684: SUCCESS - GRD00684, STU034, Computer Science (Elective), 78.0%
Row 685: SUCCESS - GRD00685, STU035, Robotics (Elective), 93.0%
Row 686: SUCCESS - GRD00686, STU036, Physical Education (Elective), 59.0%
Row 687: SUCCESS - GRD00687, STU037, Dance (Elective), 71.0%
Row 688: SUCCESS - GRD00688, STU038, Cooking (Elective), 69.0%
Row 689: SUCCESS - GRD00689, STU039, Photography (Elective), 52.0%
Row 690: SUCCESS - GRD00690, STU040, Debate (Elective), 74.0%
Row 691: SUCCESS - GRD00691, STU041, Music (Elective), 47.0%
Row 692: SUCCESS - GRD00692, STU042, History (Core), 76.0%
Row 693: SUCCESS - GRD00693, STU043, Mathematics (Core), 52.0%
Row 694: SUCCESS - GRD00694, STU044, English (Core), 96.0%
Row 695: SUCCESS - GRD00695, STU045, Science (Core), 54.0%
Row 696: SUCCESS - GRD00696, STU046, Geography (Core), 60.0%
Row 697: SUCCESS - GRD00697, STU047, Art (Elective), 91.0%
Row 698: SUCCESS - GRD00698, STU048, Drama (Elective), 42.0%
Row 699: SUCCESS - GRD00699, STU049, Computer Science (Elective), 51.0%
Row 700: SUCCESS - GRD00700, STU050, Robotics (Elective), 83.0%
Row 701: SUCCESS - GRD00701, STU001, Physical Education (Elective), 67.0%
Row 702: SUCCESS - GRD00702, STU002, Dance (Elective), 53.0%
Row 703: SUCCESS - GRD00703, STU003, Cooking (Elective), 42.0%
Row 704: SUCCESS - GRD00704, STU004, Photography (Elective), 95.0%
Row 705: SUCCESS - GRD00705, STU005, Debate (Elective), 52.0%
Row 706: SUCCESS - GRD00706, STU006, Music (Elective), 57.0%
Row 707: SUCCESS - GRD00707, STU007, History (Core), 68.0%
Row 708: SUCCESS - GRD00708, STU008, Mathematics (Core), 91.0%
Row 709: SUCCESS - GRD00709, STU009, English (Core), 68.0%
Row 710: SUCCESS - GRD00710, STU010, Science (Core), 86.0%
Row 711: SUCCESS - GRD00711, STU011, Geography (Core), 75.0%
Row 712: SUCCESS - GRD00712, STU012, Art (Elective), 93.0%
Row 713: SUCCESS - GRD00713, STU013, Drama (Elective), 82.0%
Row 714: SUCCESS - GRD00714, STU014, Computer Science (Elective), 51.0%
Row 715: SUCCESS - GRD00715, STU015, Robotics (Elective), 89.0%
Row 716: SUCCESS - GRD00716, STU016, Physical Education (Elective), 69.0%
