GradeRecordID,StudentID,SubjectName,SubjectType,Grade
GRD00707,STU007,History,Core,68
GRD00708,STU008,Mathematics,Core,91
GRD00709,STU009,English,Core,68
GRD00710,STU010,Science,Core,86
GRD00711,STU011,Geography,Core,75
GRD00712,STU012,Art,Elective,93
GRD00713,STU013,Drama,Elective,82
GRD00714,STU014,Computer Science,Elective,51
GRD00715,STU015,Robotics,Elective,89
GRD00716,STU016,Physical Education,Elective,69
GRD00717,STU017,Dance,Elective,51
GRD00718,STU018,Cooking,Elective,83
GRD00719,STU019,Photography,Elective,51
GRD00720,STU020,Debate,Elective,61
GRD00721,STU021,Music,Elective,50
GRD00722,STU022,History,Core,63
GRD00723,STU023,Mathematics,Core,75
GRD00724,STU024,English,Core,85
GRD00725,STU025,Science,Core,53
GRD00726,STU026,Geography,Core,48
GRD00727,STU027,Art,Elective,99
GRD00728,STU028,Drama,Elective,82
GRD00729,STU029,Computer Science,Elective,84
GRD00730,STU030,Robotics,Elective,83
GRD00731,STU031,Physical Education,Elective,84
GRD00732,STU032,Dance,Elective,77
GRD00733,STU033,Cooking,Elective,47
GRD00734,STU034,Photography,Elective,46
GRD00735,STU035,Debate,Elective,84
GRD00736,STU036,Music,Elective,64
GRD00737,STU037,History,Core,52
GRD00738,STU038,Mathematics,Core,52
GRD00739,STU039,English,Core,91
GRD00740,STU040,Science,Core,88
GRD00741,STU041,Geography,Core,63
GRD00742,STU042,Art,Elective,71
GRD00743,STU043,Drama,Elective,45
GRD00744,STU044,Computer Science,Elective,44
GRD00745,STU045,Robotics,Elective,59
GRD00746,STU046,Physical Education,Elective,51
GRD00747,STU047,Dance,Elective,60
GRD00748,STU048,Cooking,Elective,72
GRD00749,STU049,Photography,Elective,42
GRD00750,STU050,Debate,Elective,77
GRD00751,STU001,Music,Elective,77
GRD00752,STU002,History,Core,79
GRD00753,STU003,Mathematics,Core,81
GRD00754,STU004,English,Core,84
GRD00755,STU005,Science,Core,91
GRD00756,STU006,Geography,Core,79
GRD00757,STU007,Art,Elective,74
GRD00758,STU008,Drama,Elective,53
GRD00759,STU009,Computer Science,Elective,80
GRD00760,STU010,Robotics,Elective,88
GRD00761,STU011,Physical Education,Elective,50
GRD00762,STU012,Dance,Elective,75
GRD00763,STU013,Cooking,Elective,84
GRD00764,STU014,Photography,Elective,58
GRD00765,STU015,Debate,Elective,49
GRD00766,STU016,Music,Elective,92
GRD00767,STU017,History,Core,68
GRD00768,STU018,Mathematics,Core,46
GRD00769,STU019,English,Core,55
GRD00770,STU020,Science,Core,77
GRD00771,STU021,Geography,Core,95
GRD00772,STU022,Art,Elective,42
GRD00773,STU023,Drama,Elective,96
GRD00774,STU024,Computer Science,Elective,61
GRD00775,STU025,Robotics,Elective,63
GRD00776,STU026,Physical Education,Elective,70
GRD00777,STU027,Dance,Elective,69
GRD00778,STU028,Cooking,Elective,80
GRD00779,STU029,Photography,Elective,62
GRD00780,STU030,Debate,Elective,75
GRD00781,STU031,Music,Elective,46
GRD00782,STU032,History,Core,42
GRD00783,STU033,Mathematics,Core,62
GRD00784,STU034,English,Core,69
GRD00785,STU035,Science,Core,92
GRD00786,STU036,Geography,Core,86
GRD00787,STU037,Art,Elective,63
GRD00788,STU038,Drama,Elective,80
GRD00789,STU039,Computer Science,Elective,56
GRD00790,STU040,Robotics,Elective,54
GRD00791,STU041,Physical Education,Elective,60
GRD00792,STU042,Dance,Elective,64
GRD00793,STU043,Cooking,Elective,90
GRD00794,STU044,Photography,Elective,85
GRD00795,STU045,Debate,Elective,63
GRD00796,STU046,Music,Elective,40
GRD00797,STU047,History,Core,67
GRD00798,STU048,Mathematics,Core,61
GRD00799,STU049,English,Core,86
GRD00800,STU050,Science,Core,97
GRD00801,STU001,Geography,Core,50
GRD00802,STU002,Art,Elective,82
GRD00803,STU003,Drama,Elective,98
GRD00804,STU004,Computer Science,Elective,83
GRD00805,STU005,Robotics,Elective,80
GRD00806,STU006,Physical Education,Elective,65
GRD00807,STU007,Dance,Elective,86
GRD00808,STU008,Cooking,Elective,83
GRD00809,STU009,Photography,Elective,51
GRD00810,STU010,Debate,Elective,92
GRD00811,STU011,Music,Elective,53
GRD00812,STU012,History,Core,75
GRD00813,STU013,Mathematics,Core,65
GRD00814,STU014,English,Core,75
GRD00815,STU015,Science,Core,67
GRD00816,STU016,Geography,Core,53
GRD00817,STU017,Art,Elective,64
GRD00818,STU018,Drama,Elective,80
GRD00819,STU019,Computer Science,Elective,63
GRD00820,STU020,Robotics,Elective,40
GRD00821,STU021,Physical Education,Elective,43
GRD00822,STU022,Dance,Elective,42
GRD00823,STU023,Cooking,Elective,64
GRD00824,STU024,Photography,Elective,70
GRD00825,STU025,Debate,Elective,85
GRD00826,STU026,Music,Elective,97
GRD00827,STU027,History,Core,56
GRD00828,STU028,Mathematics,Core,59
GRD00829,STU029,English,Core,90
GRD00830,STU030,Science,Core,100
GRD00831,STU031,Geography,Core,68
GRD00832,STU032,Art,Elective,53
GRD00833,STU033,Drama,Elective,60
GRD00834,STU034,Computer Science,Elective,82
GRD00835,STU035,Robotics,Elective,70
GRD00836,STU036,Physical Education,Elective,98
GRD00837,STU037,Dance,Elective,44
GRD00838,STU038,Cooking,Elective,59
GRD00839,STU039,Photography,Elective,48
GRD00840,STU040,Debate,Elective,62
GRD00841,STU041,Music,Elective,88
GRD00842,STU042,History,Core,45
GRD00843,STU043,Mathematics,Core,45
GRD00844,STU044,English,Core,51
GRD00845,STU045,Science,Core,91
GRD00846,STU046,Geography,Core,49
GRD00847,STU047,Art,Elective,63
GRD00848,STU048,Drama,Elective,84
GRD00849,STU049,Computer Science,Elective,83
GRD00850,STU050,Robotics,Elective,80
GRD00851,STU001,Physical Education,Elective,70
GRD00852,STU002,Dance,Elective,50
GRD00853,STU003,Cooking,Elective,75
GRD00854,STU004,Photography,Elective,97
GRD00855,STU005,Debate,Elective,70
GRD00856,STU006,Music,Elective,95
GRD00857,STU007,History,Core,48
GRD00858,STU008,Mathematics,Core,53
GRD00859,STU009,English,Core,62
GRD00860,STU010,Science,Core,90
GRD00861,STU011,Geography,Core,92
GRD00862,STU012,Art,Elective,93
GRD00863,STU013,Drama,Elective,75
GRD00864,STU014,Computer Science,Elective,90
GRD00865,STU015,Robotics,Elective,100
GRD00866,STU016,Physical Education,Elective,70
GRD00867,STU017,Dance,Elective,100
GRD00868,STU018,Cooking,Elective,99
GRD00869,STU019,Photography,Elective,74
GRD00870,STU020,Debate,Elective,92
GRD00871,STU021,Music,Elective,65
GRD00872,STU022,History,Core,95
GRD00873,STU023,Mathematics,Core,55
GRD00874,STU024,English,Core,84
GRD00875,STU025,Science,Core,54
GRD00876,STU026,Geography,Core,60
GRD00877,STU027,Art,Elective,91
GRD00878,STU028,Drama,Elective,66
GRD00879,STU029,Computer Science,Elective,78
GRD00880,STU030,Robotics,Elective,68
GRD00881,STU031,Physical Education,Elective,81
GRD00882,STU032,Dance,Elective,73
GRD00883,STU033,Cooking,Elective,45
GRD00884,STU034,Photography,Elective,76
GRD00885,STU035,Debate,Elective,63
GRD00886,STU036,Music,Elective,87
GRD00887,STU037,History,Core,50
GRD00888,STU038,Mathematics,Core,59
GRD00889,STU039,English,Core,73
GRD00890,STU040,Science,Core,44
GRD00891,STU041,Geography,Core,68
GRD00892,STU042,Art,Elective,56
GRD00893,STU043,Drama,Elective,61
GRD00894,STU044,Computer Science,Elective,70
GRD00895,STU045,Robotics,Elective,95
GRD00896,STU046,Physical Education,Elective,93
GRD00897,STU047,Dance,Elective,53
GRD00898,STU048,Cooking,Elective,93
GRD00899,STU049,Photography,Elective,86
GRD00900,STU050,Debate,Elective,70
GRD00901,STU001,Music,Elective,83
GRD00902,STU002,History,Core,73
GRD00903,STU003,Mathematics,Core,76
GRD00904,STU004,English,Core,66
GRD00905,STU005,Science,Core,59
GRD00906,STU006,Geography,Core,84
GRD00907,STU007,Art,Elective,65
GRD00908,STU008,Drama,Elective,59
GRD00909,STU009,Computer Science,Elective,65
GRD00910,STU010,Robotics,Elective,95
GRD00911,STU011,Physical Education,Elective,68
GRD00912,STU012,Dance,Elective,81
GRD00913,STU013,Cooking,Elective,76
GRD00914,STU014,Photography,Elective,70
GRD00915,STU015,Debate,Elective,54
GRD00916,STU016,Music,Elective,94
GRD00917,STU017,History,Core,66
GRD00918,STU018,Mathematics,Core,96
GRD00919,STU019,English,Core,81
GRD00920,STU020,Science,Core,99
GRD00921,STU021,Geography,Core,90
GRD00922,STU022,Art,Elective,68
GRD00923,STU023,Drama,Elective,55
GRD00924,STU024,Computer Science,Elective,47
GRD00925,STU025,Robotics,Elective,84
GRD00926,STU026,Physical Education,Elective,56
GRD00927,STU027,Dance,Elective,80
GRD00928,STU028,Cooking,Elective,60
GRD00929,STU029,Photography,Elective,46
GRD00930,STU030,Debate,Elective,84
GRD00931,STU031,Music,Elective,42
GRD00932,STU032,History,Core,83
GRD00933,STU033,Mathematics,Core,77
GRD00934,STU034,English,Core,91
GRD00935,STU035,Science,Core,100
GRD00936,STU036,Geography,Core,41
GRD00937,STU037,Art,Elective,46
GRD00938,STU038,Drama,Elective,79
GRD00939,STU039,Computer Science,Elective,57
GRD00940,STU040,Robotics,Elective,100
GRD00941,STU041,Physical Education,Elective,98
GRD00942,STU042,Dance,Elective,65
GRD00943,STU043,Cooking,Elective,97
GRD00944,STU044,Photography,Elective,45
GRD00945,STU045,Debate,Elective,49
GRD00946,STU046,Music,Elective,51
GRD00947,STU047,History,Core,65
GRD00948,STU048,Mathematics,Core,96
GRD00949,STU049,English,Core,63
GRD00950,STU050,Science,Core,73
GRD00951,STU001,Geography,Core,91
GRD00952,STU002,Art,Elective,94
GRD00953,STU003,Drama,Elective,71
GRD00954,STU004,Computer Science,Elective,76
GRD00955,STU005,Robotics,Elective,44
GRD00956,STU006,Physical Education,Elective,82
GRD00957,STU007,Dance,Elective,69
GRD00958,STU008,Cooking,Elective,86
GRD00959,STU009,Photography,Elective,58
GRD00960,STU010,Debate,Elective,81
GRD00961,STU011,Music,Elective,96
GRD00962,STU012,History,Core,40
GRD00963,STU013,Mathematics,Core,74
GRD00964,STU014,English,Core,67
GRD00965,STU015,Science,Core,91
GRD00966,STU016,Geography,Core,90
GRD00967,STU017,Art,Elective,41
GRD00968,STU018,Drama,Elective,91
GRD00969,STU019,Computer Science,Elective,83
GRD00970,STU020,Robotics,Elective,78
GRD00971,STU021,Physical Education,Elective,55
GRD00972,STU022,Dance,Elective,99
GRD00973,STU023,Cooking,Elective,97
GRD00974,STU024,Photography,Elective,52
GRD00975,STU025,Debate,Elective,89
GRD00976,STU026,Music,Elective,84
GRD00977,STU027,History,Core,66
GRD00978,STU028,Mathematics,Core,95
GRD00979,STU029,English,Core,58
GRD00980,STU030,Science,Core,58
GRD00981,STU031,Geography,Core,68
GRD00982,STU032,Art,Elective,97
GRD00983,STU033,Drama,Elective,71
GRD00984,STU034,Computer Science,Elective,45
GRD00985,STU035,Robotics,Elective,45
GRD00986,STU036,Physical Education,Elective,48
GRD00987,STU037,Dance,Elective,66
GRD00988,STU038,Cooking,Elective,85
GRD00989,STU039,Photography,Elective,42
GRD00990,STU040,Debate,Elective,57
GRD00991,STU041,Music,Elective,97
GRD00992,STU042,History,Core,70
GRD00993,STU043,Mathematics,Core,58
GRD00994,STU044,English,Core,79
GRD00995,STU045,Science,Core,83
GRD00996,STU046,Geography,Core,83
GRD00997,STU047,Art,Elective,45
GRD00998,STU048,Drama,Elective,63
GRD00999,STU049,Computer Science,Elective,61
GRD01000,STU050,Robotics,Elective,53
GRD01001,STU001,Physical Education,Elective,68
GRD01002,STU002,Dance,Elective,42
GRD01003,STU003,Cooking,Elective,94
GRD01004,STU004,Photography,Elective,62
GRD01005,STU005,Debate,Elective,90
GRD01006,STU006,Music,Elective,80
GRD01007,STU007,History,Core,45
GRD01008,STU008,Mathematics,Core,54
GRD01009,STU009,English,Core,85
GRD01010,STU010,Science,Core,84
GRD01011,STU011,Geography,Core,73
GRD01012,STU012,Art,Elective,65
GRD01013,STU013,Drama,Elective,48
GRD01014,STU014,Computer Science,Elective,50
GRD01015,STU015,Robotics,Elective,61
GRD01016,STU016,Physical Education,Elective,68
GRD01017,STU017,Dance,Elective,49
GRD01018,STU018,Cooking,Elective,55
GRD01019,STU019,Photography,Elective,52
GRD01020,STU020,Debate,Elective,48
GRD01021,STU021,Music,Elective,67
GRD01022,STU022,History,Core,63
GRD01023,STU023,Mathematics,Core,55
GRD01024,STU024,English,Core,58
GRD01025,STU025,Science,Core,98
GRD01026,STU026,Geography,Core,58
GRD01027,STU027,Art,Elective,45
GRD01028,STU028,Drama,Elective,87
GRD01029,STU029,Computer Science,Elective,84
GRD01030,STU030,Robotics,Elective,92
GRD01031,STU031,Physical Education,Elective,61
GRD01032,STU032,Dance,Elective,47
GRD01033,STU033,Cooking,Elective,75
GRD01034,STU034,Photography,Elective,58
GRD01035,STU035,Debate,Elective,57
GRD01036,STU036,Music,Elective,60
GRD01037,STU037,History,Core,58
GRD01038,STU038,Mathematics,Core,41
GRD01039,STU039,English,Core,67
GRD01040,STU040,Science,Core,40
GRD01041,STU041,Geography,Core,67
GRD01042,STU042,Art,Elective,41
GRD01043,STU043,Drama,Elective,53
GRD01044,STU044,Computer Science,Elective,70
GRD01045,STU045,Robotics,Elective,87
GRD01046,STU046,Physical Education,Elective,50
GRD01047,STU047,Dance,Elective,71
GRD01048,STU048,Cooking,Elective,67
GRD01049,STU049,Photography,Elective,40
GRD01050,STU050,Debate,Elective,98
GRD01051,STU001,Music,Elective,81
GRD01052,STU002,History,Core,78
GRD01053,STU003,Mathematics,Core,86
GRD01054,STU004,English,Core,100
GRD01055,STU005,Science,Core,94
GRD01056,STU006,Geography,Core,50
GRD01057,STU007,Art,Elective,66
GRD01058,STU008,Drama,Elective,94
GRD01059,STU009,Computer Science,Elective,41
GRD01060,STU010,Robotics,Elective,79
GRD01061,STU011,Physical Education,Elective,64
GRD01062,STU012,Dance,Elective,79
GRD01063,STU013,Cooking,Elective,52
GRD01064,STU014,Photography,Elective,60
GRD01065,STU015,Debate,Elective,67
GRD01066,STU016,Music,Elective,86
GRD01067,STU017,History,Core,84
GRD01068,STU018,Mathematics,Core,74
GRD01069,STU019,English,Core,59
GRD01070,STU020,Science,Core,70
GRD01071,STU021,Geography,Core,46
GRD01072,STU022,Art,Elective,50
GRD01073,STU023,Drama,Elective,65
GRD01074,STU024,Computer Science,Elective,50
GRD01075,STU025,Robotics,Elective,48
GRD01076,STU026,Physical Education,Elective,58
GRD01077,STU027,Dance,Elective,40
GRD01078,STU028,Cooking,Elective,91
GRD01079,STU029,Photography,Elective,73
GRD01080,STU030,Debate,Elective,60
GRD01081,STU031,Music,Elective,44
GRD01082,STU032,History,Core,89
GRD01083,STU033,Mathematics,Core,80
GRD01084,STU034,English,Core,50
GRD01085,STU035,Science,Core,57
GRD01086,STU036,Geography,Core,92
GRD01087,STU037,Art,Elective,66
GRD01088,STU038,Drama,Elective,72
GRD01089,STU039,Computer Science,Elective,69
GRD01090,STU040,Robotics,Elective,44
GRD01091,STU041,Physical Education,Elective,44
GRD01092,STU042,Dance,Elective,60
GRD01093,STU043,Cooking,Elective,90
GRD01094,STU044,Photography,Elective,75
GRD01095,STU045,Debate,Elective,76
GRD01096,STU046,Music,Elective,78
GRD01097,STU047,History,Core,82
GRD01098,STU048,Mathematics,Core,76
GRD01099,STU049,English,Core,82
GRD01100,STU050,Science,Core,74
GRD01101,STU001,Geography,Core,48
GRD01102,STU002,Art,Elective,66
GRD01103,STU003,Drama,Elective,45
GRD01104,STU004,Computer Science,Elective,46
GRD01105,STU005,Robotics,Elective,89
GRD01106,STU006,Physical Education,Elective,59
GRD01107,STU007,Dance,Elective,91
GRD01108,STU008,Cooking,Elective,96
GRD01109,STU009,Photography,Elective,87
GRD01110,STU010,Debate,Elective,83
GRD01111,STU011,Music,Elective,57
GRD01112,STU012,History,Core,47
GRD01113,STU013,Mathematics,Core,65
GRD01114,STU014,English,Core,57
GRD01115,STU015,Science,Core,77
GRD01116,STU016,Geography,Core,76
GRD01117,STU017,Art,Elective,72
GRD01118,STU018,Drama,Elective,65
GRD01119,STU019,Computer Science,Elective,85
GRD01120,STU020,Robotics,Elective,54
GRD01121,STU021,Physical Education,Elective,69
GRD01122,STU022,Dance,Elective,97
GRD01123,STU023,Cooking,Elective,68
GRD01124,STU024,Photography,Elective,95
GRD01125,STU025,Debate,Elective,78
GRD01126,STU026,Music,Elective,82
GRD01127,STU027,History,Core,56
GRD01128,STU028,Mathematics,Core,70
GRD01129,STU029,English,Core,70
GRD01130,STU030,Science,Core,57
GRD01131,STU031,Geography,Core,47
GRD01132,STU032,Art,Elective,52
GRD01133,STU033,Drama,Elective,55
GRD01134,STU034,Computer Science,Elective,83
GRD01135,STU035,Robotics,Elective,56
GRD01136,STU036,Physical Education,Elective,76
GRD01137,STU037,Dance,Elective,53
GRD01138,STU038,Cooking,Elective,46
GRD01139,STU039,Photography,Elective,65
GRD01140,STU040,Debate,Elective,46
GRD01141,STU041,Music,Elective,63
GRD01142,STU042,History,Core,63
GRD01143,STU043,Mathematics,Core,88
GRD01144,STU044,English,Core,54
GRD01145,STU045,Science,Core,76
GRD01146,STU046,Geography,Core,46
GRD01147,STU047,Art,Elective,68
GRD01148,STU048,Drama,Elective,72
GRD01149,STU049,Computer Science,Elective,61
GRD01150,STU050,Robotics,Elective,87
GRD01151,STU001,Physical Education,Elective,46
GRD01152,STU002,Dance,Elective,67
GRD01153,STU003,Cooking,Elective,61
GRD01154,STU004,Photography,Elective,73
GRD01155,STU005,Debate,Elective,85
GRD01156,STU006,Music,Elective,86
GRD01157,STU007,History,Core,40
GRD01158,STU008,Mathematics,Core,89
GRD01159,STU009,English,Core,43
GRD01160,STU010,Science,Core,76
GRD01161,STU011,Geography,Core,99
GRD01162,STU012,Art,Elective,81
GRD01163,STU013,Drama,Elective,81
GRD01164,STU014,Computer Science,Elective,58
GRD01165,STU015,Robotics,Elective,87
GRD01166,STU016,Physical Education,Elective,86
GRD01167,STU017,Dance,Elective,85
GRD01168,STU018,Cooking,Elective,74
GRD01169,STU019,Photography,Elective,56
GRD01170,STU020,Debate,Elective,85
GRD01171,STU021,Music,Elective,78
GRD01172,STU022,History,Core,42
GRD01173,STU023,Mathematics,Core,61
GRD01174,STU024,English,Core,45
GRD01175,STU025,Science,Core,43
GRD01176,STU026,Geography,Core,95
GRD01177,STU027,Art,Elective,96
GRD01178,STU028,Drama,Elective,84
GRD01179,STU029,Computer Science,Elective,42
GRD01180,STU030,Robotics,Elective,55
GRD01181,STU031,Physical Education,Elective,96
GRD01182,STU032,Dance,Elective,90
GRD01183,STU033,Cooking,Elective,83
GRD01184,STU034,Photography,Elective,49
GRD01185,STU035,Debate,Elective,72
GRD01186,STU036,Music,Elective,69
GRD01187,STU037,History,Core,96
GRD01188,STU038,Mathematics,Core,48
GRD01189,STU039,English,Core,76
GRD01190,STU040,Science,Core,89
GRD01191,STU041,Geography,Core,48
GRD01192,STU042,Art,Elective,46
GRD01193,STU043,Drama,Elective,80
GRD01194,STU044,Computer Science,Elective,49
GRD01195,STU045,Robotics,Elective,85
GRD01196,STU046,Physical Education,Elective,65
GRD01197,STU047,Dance,Elective,42
GRD01198,STU048,Cooking,Elective,46
GRD01199,STU049,Photography,Elective,61
GRD01200,STU050,Debate,Elective,80
GRD01201,STU001,Music,Elective,78
GRD01202,STU002,History,Core,67
GRD01203,STU003,Mathematics,Core,92
GRD01204,STU004,English,Core,52
GRD01205,STU005,Science,Core,94
GRD01206,STU006,Geography,Core,93
GRD01207,STU007,Art,Elective,82
GRD01208,STU008,Drama,Elective,54
GRD01209,STU009,Computer Science,Elective,68
GRD01210,STU010,Robotics,Elective,88
GRD01211,STU011,Physical Education,Elective,62
GRD01212,STU012,Dance,Elective,60
GRD01213,STU013,Cooking,Elective,100
GRD01214,STU014,Photography,Elective,52
GRD01215,STU015,Debate,Elective,91
GRD01216,STU016,Music,Elective,44
GRD01217,STU017,History,Core,54
GRD01218,STU018,Mathematics,Core,57
GRD01219,STU019,English,Core,73
GRD01220,STU020,Science,Core,41
GRD01221,STU021,Geography,Core,45
GRD01222,STU022,Art,Elective,85
GRD01223,STU023,Drama,Elective,100
GRD01224,STU024,Computer Science,Elective,72
GRD01225,STU025,Robotics,Elective,61
GRD01226,STU026,Physical Education,Elective,84
GRD01227,STU027,Dance,Elective,45
GRD01228,STU028,Cooking,Elective,65
GRD01229,STU029,Photography,Elective,78
GRD01230,STU030,Debate,Elective,45
GRD01231,STU031,Music,Elective,71
GRD01232,STU032,History,Core,84
GRD01233,STU033,Mathematics,Core,80
GRD01234,STU034,English,Core,51
GRD01235,STU035,Science,Core,76
GRD01236,STU036,Geography,Core,100
GRD01237,STU037,Art,Elective,40
GRD01238,STU038,Drama,Elective,49
GRD01239,STU039,Computer Science,Elective,59
GRD01240,STU040,Robotics,Elective,58
GRD01241,STU041,Physical Education,Elective,57
GRD01242,STU042,Dance,Elective,50
GRD01243,STU043,Cooking,Elective,50
GRD01244,STU044,Photography,Elective,59
GRD01245,STU045,Debate,Elective,84
GRD01246,STU046,Music,Elective,43
GRD01247,STU047,History,Core,60
GRD01248,STU048,Mathematics,Core,73
